empleado_id,empresa_id,genero,edad,experiencia,antiguedad,departamento,seniority,modalidad,salario
EMP_01163,EMP_005,Hombre,27,7.3,5.6,UX/UI,Mid,Híbrido,30k-45k
EMP_01164,EMP_039,Mujer,36,11.6,2.2,Data & IA,Senior,Remoto,45k-60k
EMP_01165,EMP_003,Hombre,37,12.6,2.4,Ventas,Mid,Híbrido,30k-45k
EMP_01166,EMP_003,Hombre,23,0.0,3.6,RRHH,Mid,Remoto,30k-45k
EMP_01167,EMP_024,Hombre,45,24.8,2.0,Ventas,Mid,Híbrido,30k-45k
EMP_01168,EMP_016,Mujer,28,8.7,5.9,Ventas,Junior,Híbrido,<30k
EMP_01169,EMP_011,Mujer,56,33.5,1.8,RRHH,Junior,Presencial,<30k
EMP_01170,EMP_038,Mujer,26,3.0,5.7,Desarrollo,Mid,Presencial,30k-45k
EMP_01171,EMP_003,Hombre,55,32.4,3.5,QA,Senior,Híbrido,45k-60k
EMP_01172,EMP_023,Hombre,26,3.2,2.5,Data & IA,Junior,Híbrido,<30k
EMP_01173,EMP_006,Mujer,50,27.6,3.6,UX/UI,Mid,Remoto,30k-45k
EMP_01174,EMP_028,Mujer,39,17.6,0.0,UX/UI,Junior,Presencial,<30k
EMP_01175,EMP_010,Hombre,30,9.3,0.0,UX/UI,Senior,Remoto,45k-60k
EMP_01176,EMP_007,Hombre,24,3.1,4.7,DevOps,Senior,Híbrido,45k-60k
EMP_01177,EMP_030,Mujer,53,30.8,3.8,Ventas,Senior,Presencial,45k-60k
EMP_01178,EMP_043,Hombre,40,20.6,0.6,UX/UI,Senior,Híbrido,45k-60k
EMP_01179,EMP_036,Hombre,27,2.9,2.7,Ventas,Junior,Híbrido,<30k
EMP_01180,EMP_028,Mujer,43,19.6,4.7,Desarrollo,Mid,Presencial,30k-45k
EMP_01181,EMP_045,Hombre,24,0.0,0.3,Administración,Junior,Remoto,<30k
EMP_01182,EMP_035,Mujer,30,8.9,0.7,Desarrollo,Mid,Remoto,30k-45k
EMP_01183,EMP_030,Mujer,26,4.9,0.0,Administración,Junior,Remoto,<30k
EMP_01184,EMP_008,Hombre,51,28.1,3.7,RRHH,Senior,Presencial,45k-60k
EMP_01185,EMP_008,Hombre,46,25.3,4.7,Finanzas,Mid,Remoto,30k-45k
EMP_01186,EMP_038,Hombre,51,31.1,6.3,Finanzas,Mid,Presencial,30k-45k
EMP_01187,EMP_008,Hombre,55,32.9,2.9,QA,Mid,Híbrido,30k-45k
EMP_01188,EMP_003,Hombre,42,19.3,2.0,RRHH,Senior,Híbrido,45k-60k
EMP_01189,EMP_004,Mujer,23,0.7,4.5,Finanzas,Mid,Remoto,30k-45k
EMP_01190,EMP_043,Hombre,32,9.7,2.9,Producto,Junior,Híbrido,<30k
EMP_01191,EMP_043,Hombre,56,34.1,2.2,Producto,Senior,Híbrido,45k-60k
EMP_01192,EMP_024,Hombre,27,3.6,5.1,UX/UI,Junior,Híbrido,<30k
EMP_01193,EMP_028,Hombre,33,12.9,0.0,Ventas,Mid,Presencial,30k-45k
EMP_01194,EMP_026,Mujer,23,1.1,1.6,Desarrollo,Junior,Híbrido,<30k
EMP_01195,EMP_048,Hombre,36,14.9,2.5,UX/UI,Mid,Híbrido,30k-45k
EMP_01196,EMP_037,Hombre,33,8.7,2.4,DevOps,Junior,Híbrido,<30k
EMP_01197,EMP_032,Mujer,38,17.3,1.9,Ventas,Lead,Presencial,>60k
EMP_01198,EMP_015,Mujer,26,4.3,2.0,Ventas,Mid,Híbrido,30k-45k
EMP_01199,EMP_033,Mujer,58,30.2,2.3,Desarrollo,Mid,Híbrido,30k-45k
EMP_01200,EMP_001,Mujer,24,5.9,2.7,QA,Mid,Remoto,30k-45k
EMP_01201,EMP_030,Mujer,40,16.7,1.7,Marketing,Mid,Híbrido,30k-45k
EMP_01202,EMP_003,Hombre,58,34.8,3.9,UX/UI,Mid,Híbrido,30k-45k
EMP_01203,EMP_043,Hombre,41,17.3,5.5,RRHH,Junior,Híbrido,<30k
EMP_01204,EMP_049,Mujer,23,4.4,1.3,Desarrollo,Mid,Híbrido,30k-45k
EMP_01205,EMP_027,Mujer,26,4.6,5.4,Data & IA,Junior,Presencial,<30k
EMP_01206,EMP_035,Hombre,40,16.1,4.2,RRHH,Senior,Híbrido,45k-60k
EMP_01207,EMP_008,Mujer,50,25.4,0.5,RRHH,Mid,Híbrido,30k-45k
EMP_01208,EMP_010,Mujer,57,36.7,3.7,Data & IA,Mid,Remoto,30k-45k
EMP_01209,EMP_027,Mujer,36,15.0,4.9,RRHH,Junior,Híbrido,<30k
EMP_01210,EMP_028,Hombre,25,3.9,7.2,UX/UI,Senior,Híbrido,45k-60k
EMP_01211,EMP_019,Hombre,43,18.6,4.8,DevOps,Lead,Presencial,>60k
EMP_01212,EMP_049,Mujer,55,32.9,2.1,RRHH,Mid,Híbrido,30k-45k
EMP_01213,EMP_011,Hombre,52,31.2,5.2,UX/UI,Senior,Híbrido,45k-60k
EMP_01214,EMP_015,Mujer,42,19.2,4.4,QA,Junior,Híbrido,<30k
EMP_01215,EMP_033,Hombre,53,28.4,6.5,Producto,Junior,Remoto,<30k
EMP_01216,EMP_003,Mujer,23,4.1,5.2,Desarrollo,Junior,Híbrido,<30k
EMP_01217,EMP_020,Hombre,53,30.3,3.9,Administración,Junior,Presencial,<30k
EMP_01218,EMP_044,Mujer,52,31.9,4.1,Desarrollo,Junior,Presencial,<30k
EMP_01219,EMP_040,Mujer,42,18.1,1.6,Marketing,Mid,Remoto,30k-45k
EMP_01220,EMP_044,Mujer,28,7.2,2.2,Administración,Mid,Presencial,30k-45k
EMP_01221,EMP_048,Hombre,40,19.8,3.9,Marketing,Mid,Híbrido,30k-45k
EMP_01222,EMP_011,Mujer,33,9.0,2.3,Administración,Senior,Híbrido,45k-60k
EMP_01223,EMP_044,Hombre,53,32.5,0.9,Marketing,Mid,Híbrido,30k-45k
EMP_01224,EMP_016,Mujer,54,34.7,4.4,Data & IA,Junior,Híbrido,<30k
EMP_01225,EMP_020,Mujer,58,33.7,4.2,DevOps,Lead,Híbrido,>60k
EMP_01226,EMP_010,Mujer,41,17.7,3.7,Finanzas,Junior,Presencial,<30k
EMP_01227,EMP_012,Hombre,37,14.4,0.0,Ventas,Junior,Remoto,<30k
EMP_01228,EMP_049,Mujer,23,0.0,2.5,UX/UI,Senior,Híbrido,45k-60k
EMP_01229,EMP_025,Mujer,47,22.9,6.8,UX/UI,Mid,Híbrido,30k-45k
EMP_01230,EMP_013,Hombre,57,33.9,1.3,DevOps,Mid,Remoto,30k-45k
EMP_01231,EMP_013,Hombre,52,29.2,5.5,Finanzas,Senior,Híbrido,45k-60k
EMP_01232,EMP_001,Hombre,36,14.4,4.9,Administración,Mid,Híbrido,30k-45k
EMP_01233,EMP_027,Hombre,45,24.4,0.0,QA,Mid,Presencial,30k-45k
EMP_01234,EMP_018,Hombre,58,32.7,5.1,Desarrollo,Mid,Híbrido,30k-45k
EMP_01235,EMP_016,Mujer,33,11.3,2.7,DevOps,Junior,Híbrido,<30k
EMP_01236,EMP_039,Mujer,57,36.8,4.4,Producto,Mid,Remoto,30k-45k
EMP_01237,EMP_020,Mujer,57,31.8,4.7,Ventas,Senior,Remoto,45k-60k
EMP_01238,EMP_040,Hombre,57,37.6,6.7,Administración,Mid,Remoto,30k-45k
EMP_01239,EMP_027,Hombre,44,23.3,0.7,QA,Senior,Híbrido,45k-60k
EMP_01240,EMP_009,Hombre,35,11.9,2.9,Marketing,Mid,Híbrido,30k-45k
EMP_01241,EMP_003,Hombre,33,13.3,0.5,RRHH,Junior,Remoto,<30k
EMP_01242,EMP_019,Hombre,35,12.8,0.0,Producto,Mid,Remoto,30k-45k
EMP_01243,EMP_019,Mujer,26,3.6,1.3,Producto,Junior,Híbrido,<30k
EMP_01244,EMP_034,Hombre,35,11.2,5.7,Producto,Senior,Presencial,45k-60k
EMP_01245,EMP_017,Hombre,40,20.7,3.5,QA,Senior,Híbrido,45k-60k
EMP_01246,EMP_018,Hombre,52,32.8,0.0,Finanzas,Junior,Híbrido,<30k
EMP_01247,EMP_010,Mujer,48,25.3,2.6,Data & IA,Senior,Remoto,45k-60k
EMP_01248,EMP_013,Mujer,41,17.4,2.6,Producto,Junior,Híbrido,<30k
EMP_01249,EMP_048,Hombre,37,13.9,5.0,DevOps,Junior,Remoto,<30k
EMP_01250,EMP_046,Mujer,22,3.4,1.1,Ventas,Senior,Híbrido,45k-60k
EMP_01251,EMP_031,Hombre,27,8.3,4.6,Marketing,Mid,Híbrido,30k-45k
EMP_01252,EMP_016,Hombre,54,30.2,3.7,Ventas,Junior,Híbrido,<30k
EMP_01253,EMP_049,Hombre,48,26.4,1.0,Administración,Senior,Presencial,45k-60k
EMP_01254,EMP_006,Mujer,41,20.1,3.7,DevOps,Mid,Híbrido,30k-45k
EMP_01255,EMP_034,Mujer,40,19.5,5.9,Desarrollo,Mid,Híbrido,30k-45k
EMP_01256,EMP_047,Mujer,34,14.2,4.5,Desarrollo,Junior,Remoto,<30k
EMP_01257,EMP_010,Mujer,49,31.2,1.0,RRHH,Senior,Híbrido,45k-60k
EMP_01258,EMP_048,Mujer,43,19.5,1.6,Finanzas,Junior,Híbrido,<30k
EMP_01259,EMP_037,Mujer,29,12.1,1.7,Finanzas,Junior,Híbrido,<30k
EMP_01260,EMP_042,Mujer,49,28.3,5.4,Data & IA,Mid,Híbrido,30k-45k
EMP_01261,EMP_008,Mujer,33,9.5,2.9,Producto,Junior,Presencial,<30k
EMP_01262,EMP_022,Mujer,32,12.2,4.0,DevOps,Junior,Presencial,<30k
EMP_01263,EMP_015,Mujer,59,33.5,3.4,Finanzas,Senior,Híbrido,45k-60k
EMP_01264,EMP_018,Hombre,27,3.3,0.8,Marketing,Mid,Híbrido,30k-45k
EMP_01265,EMP_009,Mujer,49,30.2,4.1,Ventas,Mid,Híbrido,30k-45k
EMP_01266,EMP_001,Mujer,28,5.0,7.3,Producto,Mid,Híbrido,30k-45k
EMP_01267,EMP_037,Mujer,46,26.0,4.5,Marketing,Junior,Presencial,<30k
EMP_01268,EMP_019,Mujer,33,12.4,2.5,Producto,Mid,Presencial,30k-45k
EMP_01269,EMP_007,Hombre,45,22.0,4.7,QA,Mid,Híbrido,30k-45k
EMP_01270,EMP_045,Hombre,25,5.9,1.8,QA,Mid,Presencial,30k-45k
EMP_01271,EMP_040,Mujer,32,11.6,0.0,Ventas,Mid,Híbrido,30k-45k
EMP_01272,EMP_042,Hombre,44,23.5,0.0,Data & IA,Junior,Híbrido,<30k
EMP_01273,EMP_024,Mujer,47,24.7,5.7,Data & IA,Junior,Híbrido,<30k
EMP_01274,EMP_017,Hombre,54,29.5,3.0,Producto,Junior,Remoto,<30k
EMP_01275,EMP_032,Mujer,51,27.0,3.0,Marketing,Senior,Híbrido,45k-60k
EMP_01276,EMP_001,Hombre,51,29.6,2.9,QA,Mid,Híbrido,30k-45k
EMP_01277,EMP_008,Mujer,59,40.2,0.8,RRHH,Junior,Presencial,<30k
EMP_01278,EMP_042,Mujer,59,32.5,0.6,Producto,Mid,Híbrido,30k-45k
EMP_01279,EMP_036,Mujer,28,6.8,3.3,UX/UI,Mid,Híbrido,30k-45k
EMP_01280,EMP_027,Hombre,31,13.9,1.9,QA,Junior,Presencial,<30k
EMP_01281,EMP_046,Mujer,59,36.2,4.5,Finanzas,Mid,Híbrido,30k-45k
EMP_01282,EMP_035,Mujer,55,33.2,2.2,Marketing,Junior,Presencial,<30k
EMP_01283,EMP_027,Mujer,47,23.5,2.5,Desarrollo,Junior,Híbrido,<30k
EMP_01284,EMP_012,Hombre,29,9.2,1.9,Finanzas,Mid,Híbrido,30k-45k
EMP_01285,EMP_004,Hombre,48,23.8,3.6,UX/UI,Mid,Híbrido,30k-45k
EMP_01286,EMP_019,Hombre,49,25.5,2.1,DevOps,Mid,Híbrido,30k-45k
EMP_01287,EMP_010,Mujer,52,28.5,3.3,UX/UI,Mid,Remoto,30k-45k
EMP_01288,EMP_010,Mujer,47,25.6,0.0,DevOps,Junior,Remoto,<30k
EMP_01289,EMP_026,Hombre,51,28.9,1.3,Ventas,Junior,Híbrido,<30k
EMP_01290,EMP_040,Mujer,33,12.0,4.1,RRHH,Junior,Remoto,<30k
EMP_01291,EMP_011,Mujer,28,3.7,5.4,RRHH,Mid,Híbrido,30k-45k
EMP_01292,EMP_021,Hombre,47,25.9,0.0,Marketing,Junior,Presencial,<30k
EMP_01293,EMP_011,Hombre,52,31.1,5.6,QA,Junior,Remoto,<30k
EMP_01294,EMP_027,Mujer,30,8.7,0.1,Desarrollo,Lead,Híbrido,>60k
EMP_01295,EMP_034,Hombre,36,13.4,3.1,RRHH,Senior,Híbrido,45k-60k
EMP_01296,EMP_036,Hombre,39,18.7,3.4,Marketing,Junior,Híbrido,<30k
EMP_01297,EMP_021,Hombre,59,36.4,0.1,QA,Junior,Híbrido,<30k
EMP_01298,EMP_025,Mujer,52,30.9,3.8,QA,Junior,Presencial,<30k
EMP_01299,EMP_026,Mujer,39,17.1,0.0,QA,Junior,Presencial,<30k
EMP_01300,EMP_040,Hombre,45,25.5,3.4,Marketing,Mid,Híbrido,30k-45k
EMP_01301,EMP_009,Mujer,27,0.1,0.0,RRHH,Senior,Híbrido,45k-60k
EMP_01302,EMP_005,Hombre,42,21.0,2.8,UX/UI,Mid,Híbrido,30k-45k
EMP_01303,EMP_018,Hombre,35,12.4,0.6,Finanzas,Junior,Híbrido,<30k
EMP_01304,EMP_019,Hombre,30,9.0,4.1,Marketing,Mid,Híbrido,30k-45k
EMP_01305,EMP_043,Hombre,53,31.3,5.5,Producto,Mid,Presencial,30k-45k
EMP_01306,EMP_018,Mujer,36,14.9,1.7,Desarrollo,Mid,Híbrido,30k-45k
EMP_01307,EMP_009,Hombre,50,26.9,2.7,Administración,Junior,Híbrido,<30k
EMP_01308,EMP_005,Mujer,59,31.1,7.1,Producto,Senior,Presencial,45k-60k
EMP_01309,EMP_019,Hombre,29,5.3,1.8,RRHH,Junior,Remoto,<30k
EMP_01310,EMP_025,Mujer,25,5.1,8.5,Finanzas,Junior,Híbrido,<30k
EMP_01311,EMP_036,Mujer,24,2.3,5.0,Administración,Senior,Híbrido,45k-60k
EMP_01312,EMP_002,Hombre,34,13.2,4.0,Producto,Junior,Híbrido,<30k
EMP_01313,EMP_027,Hombre,43,25.2,4.2,Marketing,Junior,Híbrido,<30k
EMP_01314,EMP_001,Hombre,22,1.8,0.0,QA,Junior,Híbrido,<30k
EMP_01315,EMP_035,Mujer,29,6.1,2.6,RRHH,Junior,Híbrido,<30k
EMP_01316,EMP_048,Mujer,33,12.6,5.2,Desarrollo,Senior,Remoto,45k-60k
EMP_01317,EMP_012,Hombre,57,35.6,3.3,DevOps,Mid,Híbrido,30k-45k
EMP_01318,EMP_006,Mujer,39,18.9,0.6,UX/UI,Lead,Presencial,>60k
EMP_01319,EMP_041,Hombre,49,24.8,6.5,Producto,Mid,Híbrido,30k-45k
EMP_01320,EMP_023,Mujer,30,7.3,2.9,QA,Mid,Híbrido,30k-45k
EMP_01321,EMP_019,Hombre,54,33.1,3.1,UX/UI,Senior,Remoto,45k-60k
EMP_01322,EMP_002,Mujer,51,26.4,2.9,DevOps,Junior,Híbrido,<30k
EMP_01323,EMP_037,Mujer,41,20.0,1.9,Desarrollo,Mid,Híbrido,30k-45k
EMP_01324,EMP_010,Hombre,23,0.0,3.4,DevOps,Mid,Híbrido,30k-45k
EMP_01325,EMP_018,Mujer,33,10.6,2.3,Desarrollo,Senior,Remoto,45k-60k
EMP_01326,EMP_048,Hombre,32,9.1,4.8,RRHH,Mid,Presencial,30k-45k
EMP_01327,EMP_012,Hombre,47,25.1,3.1,QA,Junior,Híbrido,<30k
EMP_01328,EMP_047,Mujer,45,19.9,0.0,Administración,Junior,Híbrido,<30k
EMP_01329,EMP_028,Hombre,43,22.0,1.9,RRHH,Senior,Híbrido,45k-60k
EMP_01330,EMP_022,Mujer,39,15.8,4.7,Desarrollo,Mid,Presencial,30k-45k
EMP_01331,EMP_034,Mujer,54,32.9,4.0,DevOps,Mid,Híbrido,30k-45k
EMP_01332,EMP_021,Hombre,58,34.4,3.8,UX/UI,Mid,Presencial,30k-45k
EMP_01333,EMP_049,Mujer,56,37.9,2.1,RRHH,Senior,Híbrido,45k-60k
EMP_01334,EMP_034,Hombre,44,20.7,3.2,Data & IA,Junior,Presencial,<30k
EMP_01335,EMP_035,Mujer,49,25.1,6.3,Ventas,Mid,Remoto,30k-45k
EMP_01336,EMP_038,Mujer,29,9.7,0.7,QA,Senior,Híbrido,45k-60k
EMP_01337,EMP_034,Hombre,44,23.3,3.3,Data & IA,Senior,Híbrido,45k-60k
EMP_01338,EMP_042,Hombre,39,14.6,3.5,RRHH,Mid,Híbrido,30k-45k
EMP_01339,EMP_004,Hombre,44,19.9,1.6,Administración,Mid,Híbrido,30k-45k
EMP_01340,EMP_003,Mujer,45,25.4,1.8,DevOps,Senior,Híbrido,45k-60k
EMP_01341,EMP_021,Hombre,41,16.9,5.5,Producto,Junior,Presencial,<30k
EMP_01342,EMP_025,Mujer,52,30.1,0.2,Administración,Lead,Híbrido,>60k
EMP_01343,EMP_016,Hombre,34,8.3,1.8,Data & IA,Senior,Presencial,45k-60k
EMP_01344,EMP_000,Hombre,49,27.7,8.0,Administración,Mid,Presencial,30k-45k
EMP_01345,EMP_013,Mujer,46,22.4,0.0,UX/UI,Mid,Híbrido,30k-45k
EMP_01346,EMP_035,Hombre,32,12.0,1.2,Data & IA,Junior,Híbrido,<30k
EMP_01347,EMP_045,Mujer,32,11.3,3.2,QA,Junior,Híbrido,<30k
EMP_01348,EMP_005,Mujer,56,32.2,5.8,Marketing,Mid,Híbrido,30k-45k
EMP_01349,EMP_046,Mujer,45,24.9,3.1,Finanzas,Mid,Híbrido,30k-45k
EMP_01350,EMP_019,Hombre,57,34.9,0.0,Producto,Mid,Híbrido,30k-45k
EMP_01351,EMP_008,Hombre,55,33.4,4.8,Finanzas,Junior,Presencial,<30k
EMP_01352,EMP_018,Mujer,40,18.9,5.4,Finanzas,Junior,Presencial,<30k
EMP_01353,EMP_002,Hombre,30,5.5,3.6,RRHH,Senior,Híbrido,45k-60k
EMP_01354,EMP_015,Mujer,55,34.0,1.9,Marketing,Mid,Híbrido,30k-45k
EMP_01355,EMP_026,Mujer,39,18.0,0.0,Producto,Junior,Remoto,<30k
EMP_01356,EMP_039,Hombre,27,3.6,3.3,Finanzas,Mid,Híbrido,30k-45k
EMP_01357,EMP_024,Mujer,52,30.1,0.4,Producto,Lead,Remoto,>60k
EMP_01358,EMP_042,Mujer,39,15.6,0.0,Desarrollo,Mid,Presencial,30k-45k
EMP_01359,EMP_049,Hombre,30,4.8,6.0,Data & IA,Mid,Presencial,30k-45k
EMP_01360,EMP_021,Mujer,30,5.8,0.9,Finanzas,Mid,Híbrido,30k-45k
EMP_01361,EMP_030,Hombre,38,15.8,5.0,RRHH,Junior,Híbrido,<30k
EMP_01362,EMP_035,Hombre,41,19.4,3.3,DevOps,Mid,Híbrido,30k-45k
EMP_01363,EMP_017,Mujer,50,26.1,5.0,Finanzas,Junior,Híbrido,<30k
EMP_01364,EMP_024,Hombre,29,4.2,5.2,Finanzas,Mid,Remoto,30k-45k
EMP_01365,EMP_000,Mujer,30,7.2,0.3,QA,Junior,Remoto,<30k
EMP_01366,EMP_021,Hombre,58,37.6,1.4,Administración,Senior,Híbrido,45k-60k
EMP_01367,EMP_039,Mujer,28,4.4,0.0,Producto,Junior,Híbrido,<30k
EMP_01368,EMP_005,Mujer,44,24.4,4.0,Ventas,Mid,Híbrido,30k-45k
EMP_01369,EMP_040,Mujer,42,19.6,3.8,QA,Junior,Híbrido,<30k
EMP_01370,EMP_015,Hombre,26,5.5,5.1,Ventas,Senior,Híbrido,45k-60k
EMP_01371,EMP_008,Hombre,41,17.0,2.4,Producto,Senior,Híbrido,45k-60k
EMP_01372,EMP_014,Mujer,23,0.9,4.0,Ventas,Mid,Híbrido,30k-45k
EMP_01373,EMP_048,Hombre,49,27.0,0.1,Desarrollo,Senior,Híbrido,45k-60k
EMP_01374,EMP_008,Hombre,56,37.8,1.1,Ventas,Mid,Híbrido,30k-45k
EMP_01375,EMP_022,Mujer,26,3.0,0.2,RRHH,Junior,Híbrido,<30k
EMP_01376,EMP_041,Hombre,40,19.6,3.1,UX/UI,Mid,Híbrido,30k-45k
EMP_01377,EMP_026,Hombre,45,24.0,4.1,Ventas,Senior,Remoto,45k-60k
EMP_01378,EMP_014,Hombre,56,33.3,3.7,RRHH,Mid,Presencial,30k-45k
EMP_01379,EMP_008,Mujer,59,36.6,3.1,Ventas,Junior,Híbrido,<30k
EMP_01380,EMP_003,Mujer,46,23.5,3.9,QA,Junior,Híbrido,<30k
EMP_01381,EMP_037,Mujer,29,7.4,1.5,RRHH,Mid,Híbrido,30k-45k
EMP_01382,EMP_009,Mujer,40,17.2,4.4,Producto,Junior,Híbrido,<30k
EMP_01383,EMP_030,Mujer,34,12.6,3.8,Ventas,Mid,Híbrido,30k-45k
EMP_01384,EMP_034,Mujer,57,35.9,1.3,UX/UI,Junior,Presencial,<30k
EMP_01385,EMP_025,Mujer,44,21.1,4.8,Finanzas,Mid,Híbrido,30k-45k
EMP_01386,EMP_001,Mujer,38,13.7,4.4,UX/UI,Senior,Híbrido,45k-60k
EMP_01387,EMP_017,Hombre,55,33.0,2.7,Producto,Senior,Híbrido,45k-60k
EMP_01388,EMP_033,Mujer,42,17.8,4.5,UX/UI,Mid,Remoto,30k-45k
EMP_01389,EMP_028,Mujer,29,6.2,4.4,RRHH,Mid,Híbrido,30k-45k
EMP_01390,EMP_022,Mujer,43,23.1,4.7,Marketing,Junior,Híbrido,<30k
EMP_01391,EMP_019,Mujer,25,5.9,5.7,Data & IA,Senior,Remoto,45k-60k
EMP_01392,EMP_028,Hombre,28,5.6,6.6,Producto,Junior,Remoto,<30k
EMP_01393,EMP_018,Hombre,59,38.1,5.0,Finanzas,Senior,Híbrido,45k-60k
EMP_01394,EMP_022,Hombre,54,33.2,1.3,RRHH,Mid,Híbrido,30k-45k
EMP_01395,EMP_042,Hombre,38,18.6,2.7,Finanzas,Senior,Híbrido,45k-60k
EMP_01396,EMP_000,Hombre,53,29.5,0.0,Marketing,Mid,Híbrido,30k-45k
EMP_01397,EMP_020,Mujer,52,29.1,1.4,Data & IA,Senior,Híbrido,45k-60k
EMP_01398,EMP_008,Mujer,44,18.9,4.8,Administración,Mid,Híbrido,30k-45k
EMP_01399,EMP_027,Mujer,36,13.6,1.8,UX/UI,Senior,Remoto,45k-60k
EMP_01400,EMP_039,Hombre,57,36.5,0.9,Administración,Mid,Híbrido,30k-45k
EMP_01401,EMP_010,Mujer,34,14.0,1.5,QA,Mid,Presencial,30k-45k
EMP_01402,EMP_009,Hombre,53,30.8,3.3,DevOps,Junior,Presencial,<30k
EMP_01403,EMP_029,Hombre,55,30.1,0.4,Data & IA,Mid,Remoto,30k-45k
EMP_01404,EMP_044,Hombre,50,22.6,4.9,QA,Mid,Remoto,30k-45k
EMP_01405,EMP_041,Mujer,50,26.7,2.7,Finanzas,Mid,Presencial,30k-45k
EMP_01406,EMP_007,Mujer,48,25.6,2.8,Ventas,Mid,Presencial,30k-45k
EMP_01407,EMP_023,Mujer,35,13.2,5.2,Administración,Senior,Presencial,45k-60k
EMP_01408,EMP_024,Mujer,41,21.8,2.2,DevOps,Mid,Remoto,30k-45k
EMP_01409,EMP_002,Hombre,56,32.3,3.8,Marketing,Junior,Remoto,<30k
EMP_01410,EMP_038,Mujer,37,16.7,1.3,Data & IA,Junior,Híbrido,<30k
EMP_01411,EMP_031,Mujer,42,22.4,4.6,UX/UI,Mid,Presencial,30k-45k
EMP_01412,EMP_023,Mujer,38,16.0,3.0,Producto,Mid,Híbrido,30k-45k
EMP_01413,EMP_030,Mujer,41,17.4,8.3,Desarrollo,Junior,Presencial,<30k
EMP_01414,EMP_045,Hombre,23,2.0,4.4,Finanzas,Junior,Presencial,<30k
EMP_01415,EMP_019,Hombre,50,28.6,3.3,QA,Mid,Remoto,30k-45k
EMP_01416,EMP_002,Mujer,54,29.9,5.2,QA,Mid,Presencial,30k-45k
EMP_01417,EMP_019,Mujer,39,17.3,2.6,Desarrollo,Mid,Presencial,30k-45k
EMP_01418,EMP_018,Mujer,54,30.8,3.7,Producto,Mid,Híbrido,30k-45k
EMP_01419,EMP_006,Mujer,57,36.5,1.4,DevOps,Junior,Remoto,<30k
EMP_01420,EMP_037,Mujer,45,22.8,2.1,Desarrollo,Mid,Remoto,30k-45k
EMP_01421,EMP_033,Hombre,39,20.3,2.3,RRHH,Junior,Presencial,<30k
EMP_01422,EMP_044,Hombre,38,16.6,3.0,Finanzas,Mid,Presencial,30k-45k
EMP_01423,EMP_034,Hombre,39,17.5,0.0,QA,Mid,Híbrido,30k-45k
EMP_01424,EMP_019,Hombre,50,26.0,5.6,UX/UI,Junior,Híbrido,<30k
EMP_01425,EMP_024,Mujer,33,8.3,3.3,QA,Senior,Híbrido,45k-60k
EMP_01426,EMP_044,Hombre,43,17.5,3.9,Administración,Junior,Híbrido,<30k
EMP_01427,EMP_000,Mujer,56,32.2,0.0,Data & IA,Mid,Remoto,30k-45k
EMP_01428,EMP_033,Mujer,32,10.0,4.8,RRHH,Mid,Remoto,30k-45k
EMP_01429,EMP_037,Mujer,55,32.1,4.9,Producto,Junior,Híbrido,<30k
EMP_01430,EMP_031,Hombre,39,14.9,0.9,QA,Mid,Remoto,30k-45k
EMP_01431,EMP_010,Hombre,35,14.8,3.9,Data & IA,Mid,Remoto,30k-45k
EMP_01432,EMP_046,Mujer,43,19.0,5.0,RRHH,Mid,Híbrido,30k-45k
EMP_01433,EMP_032,Hombre,55,33.4,5.6,RRHH,Junior,Híbrido,<30k
EMP_01434,EMP_010,Hombre,58,35.8,0.4,Ventas,Mid,Híbrido,30k-45k
EMP_01435,EMP_037,Hombre,42,19.6,3.4,Finanzas,Junior,Híbrido,<30k
EMP_01436,EMP_008,Mujer,47,28.1,3.1,Producto,Senior,Híbrido,45k-60k
EMP_01437,EMP_015,Hombre,31,8.3,3.0,DevOps,Junior,Remoto,<30k
EMP_01438,EMP_003,Hombre,44,22.1,3.5,Ventas,Senior,Presencial,45k-60k
EMP_01439,EMP_030,Hombre,36,13.3,6.2,Marketing,Senior,Presencial,45k-60k
EMP_01440,EMP_028,Mujer,53,29.2,4.0,QA,Mid,Híbrido,30k-45k
EMP_01441,EMP_049,Hombre,38,18.9,3.0,Desarrollo,Junior,Híbrido,<30k
EMP_01442,EMP_049,Mujer,53,34.5,1.1,QA,Junior,Remoto,<30k
EMP_01443,EMP_035,Hombre,27,3.7,4.3,UX/UI,Lead,Híbrido,>60k
EMP_01444,EMP_025,Mujer,54,31.2,2.8,Administración,Mid,Híbrido,30k-45k
EMP_01445,EMP_005,Mujer,48,25.2,3.5,Producto,Junior,Presencial,<30k
EMP_01446,EMP_018,Hombre,44,21.1,7.7,Producto,Mid,Presencial,30k-45k
EMP_01447,EMP_025,Hombre,50,30.4,0.0,UX/UI,Junior,Híbrido,<30k
EMP_01448,EMP_046,Hombre,44,20.4,7.2,UX/UI,Mid,Híbrido,30k-45k
EMP_01449,EMP_045,Hombre,44,23.4,4.1,Ventas,Senior,Híbrido,45k-60k
EMP_01450,EMP_029,Mujer,52,27.5,0.8,QA,Mid,Presencial,30k-45k
EMP_01451,EMP_014,Mujer,53,31.4,4.3,Administración,Mid,Híbrido,30k-45k
EMP_01452,EMP_022,Hombre,47,27.5,3.8,Ventas,Lead,Híbrido,>60k
EMP_01453,EMP_020,Hombre,38,16.9,2.9,Administración,Senior,Presencial,45k-60k
